ID_Pedido ; Data ; Produto ; Categoria ; Quantidade ; Preco_Unitario ; Receita_Bruta ; Desconto ; Receita_Liquida ; Regiao ; Canal_Venda ; Status_Entrega ; Estado_UF ; Custo_Unitario ; Custo_Total ; Lucro_Liquido ; Margem_Lucro_Porcentagem ; Idade_Cliente ; Genero_Cliente ; Faixa_Etaria ; Valor_Frete ; Dias_Entrega ; Transportadora ; Meio_Pagamento ; Avaliacao_Cliente
5372;43348;Sony Xperia 1 VI;Celulares;10;4628;46280;0,05;43966;Nordeste;Online;Entregue;PI;2267,72;22677,2;21288,8;0,484210526;43;Não Informado;30-49;113;9;LogTech Express;Boleto;3
5374;43391;POCO M6 Pro;Celulares;9;3350;30150;0,1;27135;Sudeste;Marketplace;Em trânsito;SP;1675;15075;12060;0,444444444;39;Não Informado;30-49;58;22;TransFrete;Voucher;1
5381;43761;Xiaomi POCO X7 Pro;Celulares;6;1842;11052;0;11052;Norte;Online;Entregue;TO;1031,52;6189,12;4862,88;0,44;54;Feminino;50+;85;4;Correios;Cartão de Crédito;2
5397;45287;iPhone 15 Pro Max;Celulares;9;2071;18639;0;18639;Norte;Online;Entregue;AP;1366,86;12301,74;6337,26;0,34;82;Feminino;50+;100;21;Correios;Boleto;3
5401;42835;Samsung Galaxy A35;Celulares;8;1668;13344;0,15;11342,4;Nordeste;Loja Física;Cancelado;PE;733,92;5871,36;5471,04;0,482352941;79;Masculino;50+;103;0;Correios;Cartão de Crédito;3
5405;44813;Motorola Moto G24;Celulares;9;2933;26397;0,1;23757,3;Nordeste;Marketplace;Entregue;CE;1173,2;10558,8;13198,5;0,555555556;47;Masculino;30-49;82;3;Correios;PIX;1
5408;45081;Asus ROG Phone 9;Celulares;6;4393;26358;0,1;23722,2;Centro-Oeste;Online;Cancelado;MT;2679,73;16078,38;7643,82;0,322222222;69;Não Informado;50+;34;0;TransFrete;PIX;5
5412;44856;OnePlus 13R;Celulares;10;3324;33240;0,1;29916;Norte;Marketplace;Cancelado;PA;1396,08;13960,8;15955,2;0,533333333;66;Masculino;50+;23;0;TransFrete;Cartão de Crédito;2
5416;44014;Motorola Moto G24;Celulares;8;2544;20352;0;20352;Norte;Loja Física;Em trânsito;AP;1679,04;13432,32;6919,68;0,34;83;Masculino;50+;100;20;TransFrete;PIX;3
5424;45467;iPhone 13 128GB;Celulares;9;4950;44550;0,05;42322,5;Norte;Online;Em trânsito;RO;2079;18711;23611,5;0,557894737;76;Não Informado;50+;61;15;Correios;Cartão de Crédito;3
5448;44348;iPhone SE 4;Celulares;4;4193;16772;0;16772;Sudeste;Loja Física;Entregue;RJ;2599,66;10398,64;6373,36;0,38;49;Feminino;30-49;22;7;Correios;Voucher;3
5449;43939;Google Pixel 11 Pro;Celulares;10;4583;45830;0,05;43538,5;Norte;Marketplace;Cancelado;RR;2428,99;24289,9;19248,6;0,442105263;54;Masculino;50+;143;0;LogTech Express;PIX;4
5450;45905;Xiaomi Redmi A3;Celulares;9;1398;12582;0;12582;Norte;Loja Física;Entregue;AP;866,76;7800,84;4781,16;0,38;59;Não Informado;50+;166;4;LogTech Express;Cartão de Crédito;4
5470;43377;Motorola Moto G54;Celulares;10;3015;30150;0,05;28642,5;Sudeste;Online;Em trânsito;MG;2050,2;20502;8140,5;0,284210526;45;Não Informado;30-49;85;23;LogTech Express;Voucher;1
5473;45160;Xiaomi POCO X7 Pro;Celulares;6;3992;23952;0;23952;Sul;Online;Entregue;SC;1596,8;9580,8;14371,2;0,6;55;Não Informado;50+;118;2;LogTech Express;PIX;2
5480;44115;Samsung Galaxy Z Fold 6;Celulares;8;3104;24832;0,1;22348,8;Norte;Loja Física;Entregue;RO;1893,44;15147,52;7201,28;0,322222222;93;Masculino;50+;169;2;LogTech Express;Voucher;5
5484;43050;Xiaomi Pad 5;Celulares;10;4633;46330;0,05;44013,5;Nordeste;Online;Entregue;PB;2872,46;28724,6;15288,9;0,347368421;89;Feminino;50+;143;10;Correios;Voucher;1
5487;44250;Motorola Edge 50 Ultra;Celulares;7;3222;22554;0,15;19170,9;Nordeste;Marketplace;Entregue;RN;1482,12;10374,84;8796,06;0,458823529;47;Feminino;30-49;55;18;Correios;Boleto;1
5504;44153;iPhone 15 Plus;Celulares;5;4785;23925;0,05;22728,75;Nordeste;Marketplace;Em trânsito;CE;3158,1;15790,5;6938,25;0,305263158;92;Masculino;50+;89;13;Correios;Voucher;2
5521;42901;Motorola Moto G24;Celulares;7;2887;20209;0,15;17177,65;Nordeste;Online;Em trânsito;CE;1876,55;13135,85;4041,8;0,235294118;77;Não Informado;50+;99;12;Correios;Cartão de Crédito;4
5526;43760;Xiaomi POCO X6 Neo;Celulares;10;2011;20110;0,15;17093,5;Norte;Loja Física;Entregue;RR;1407,7;14077;3016,5;0,176470588;80;Não Informado;50+;73;10;Correios;Boleto;4
5527;44873;Samsung Galaxy A56 5G;Celulares;6;3146;18876;0,1;16988,4;Nordeste;Loja Física;Em trânsito;AL;1856,14;11136,84;5851,56;0,344444444;70;Feminino;50+;63;8;TransFrete;Boleto;5
5531;43963;Xiaomi POCO X6 Neo;Celulares;3;3595;10785;0,05;10245,75;Nordeste;Marketplace;Entregue;AL;1473,95;4421,85;5823,9;0,568421053;46;Não Informado;30-49;27;15;TransFrete;Cartão de Crédito;4
5532;43577;Google Pixel 11 Pro;Celulares;8;2970;23760;0;23760;Sul;Online;Entregue;SC;2049,3;16394,4;7365,6;0,31;50;Masculino;50+;93;23;Correios;Voucher;2
5537;44415;Samsung Galaxy Z Fold 6;Celulares;8;4623;36984;0,15;31436,4;Norte;Online;Entregue;AP;2773,8;22190,4;9246;0,294117647;67;Feminino;50+;170;10;Correios;Boleto;2
5540;45703;Motorola Moto G24;Celulares;10;2309;23090;0,05;21935,5;Nordeste;Loja Física;Entregue;PI;1062,14;10621,4;11314,1;0,515789474;56;Feminino;50+;49;2;LogTech Express;Boleto;4
5548;45544;iPhone 14 128GB;Celulares;5;4944;24720;0,05;23484;Norte;Online;Entregue;AP;3114,72;15573,6;7910,4;0,336842105;84;Masculino;50+;39;24;TransFrete;Boleto;5
5554;43341;Samsung Galaxy S25 FE;Celulares;5;2742;13710;0;13710;Centro-Oeste;Online;Entregue;GO;1809,72;9048,6;4661,4;0,34;21;Masculino;18-29;142;8;LogTech Express;PIX;5
5557;43035;Vivo V40;Celulares;10;1754;17540;0,1;15786;Norte;Marketplace;Cancelado;AM;947,16;9471,6;6314,4;0,4;26;Não Informado;18-29;154;0;LogTech Express;Voucher;3
5565;43230;Motorola Edge 50 Ultra;Celulares;7;4564;31948;0,05;30350,6;Centro-Oeste;Loja Física;Entregue;MT;2008,16;14057,12;16293,48;0,536842105;34;Feminino;30-49;180;8;LogTech Express;Boleto;2
5573;43682;Oppo Reno 12 Pro;Celulares;8;4520;36160;0,1;32544;Sul;Online;Entregue;SC;1943,6;15548,8;16995,2;0,522222222;83;Não Informado;50+;41;17;TransFrete;PIX;3
5583;45317;Realme Note 50;Celulares;6;3043;18258;0;18258;Centro-Oeste;Marketplace;Cancelado;MT;1795,37;10772,22;7485,78;0,41;85;Masculino;50+;133;0;Correios;Cartão de Crédito;3
5592;43644;iPhone 13 128GB;Celulares;9;4466;40194;0;40194;Centro-Oeste;Online;Entregue;MS;2679,6;24116,4;16077,6;0,4;30;Feminino;30-49;97;12;LogTech Express;Voucher;3
5593;45950;iPhone 15 Pro;Celulares;8;4899;39192;0,05;37232,4;Nordeste;Loja Física;Cancelado;BA;2155,56;17244,48;19987,92;0,536842105;62;Masculino;50+;93;0;LogTech Express;Boleto;5
5599;45433;Samsung Galaxy M35;Celulares;9;3519;31671;0,1;28503,9;Sudeste;Marketplace;Em trânsito;SP;1900,26;17102,34;11401,56;0,4;25;Feminino;18-29;21;23;TransFrete;PIX;2
5606;43719;Samsung Galaxy A15;Celulares;8;4768;38144;0;38144;Nordeste;Marketplace;Cancelado;CE;2479,36;19834,88;18309,12;0,48;86;Não Informado;50+;42;0;Correios;Boleto;4
5616;45288;Motorola Edge 50 Neo;Celulares;8;4285;34280;0,1;30852;Norte;Loja Física;Entregue;RR;1714;13712;17140;0,555555556;60;Não Informado;50+;119;22;TransFrete;PIX;2
5631;43876;Samsung Galaxy A56 5G;Celulares;4;4240;16960;0;16960;Sul;Online;Em trânsito;PR;2798,4;11193,6;5766,4;0,34;90;Masculino;50+;133;5;Correios;Cartão de Crédito;1
5635;45513;Samsung Galaxy S23 FE;Celulares;9;4627;41643;0,15;35396,55;Centro-Oeste;Loja Física;Em trânsito;GO;2822,47;25402,23;9994,32;0,282352941;43;Não Informado;30-49;23;24;LogTech Express;Voucher;1
5645;44656;POCO M5 Pro;Celulares;8;4379;35032;0,1;31528,8;Centro-Oeste;Marketplace;Entregue;GO;1839,18;14713,44;16815,36;0,533333333;57;Feminino;50+;179;7;LogTech Express;Voucher;3
5646;45339;Xiaomi POCO X7 Pro;Celulares;6;3217;19302;0,1;17371,8;Centro-Oeste;Online;Em trânsito;MS;1576,33;9457,98;7913,82;0,455555556;36;Feminino;30-49;112;4;LogTech Express;Boleto;1
5648;43131;iPhone 15 Pro Max;Celulares;6;2825;16950;0,1;15255;Sudeste;Online;Entregue;RJ;1497,25;8983,5;6271,5;0,411111111;69;Masculino;50+;78;9;Correios;PIX;4
5654;44297;Motorola Moto G54;Celulares;5;4282;21410;0;21410;Nordeste;Marketplace;Cancelado;AL;2697,66;13488,3;7921,7;0,37;22;Não Informado;18-29;153;0;Correios;Boleto;3
5658;44340;iPhone 15 Plus;Celulares;7;4947;34629;0,1;31166,1;Sul;Marketplace;Em trânsito;SC;2819,79;19738,53;11427,57;0,366666667;26;Masculino;18-29;152;25;TransFrete;Boleto;4
5684;43870;iPhone 14 Pro;Celulares;8;4293;34344;0,05;32626,8;Sul;Marketplace;Entregue;PR;2404,08;19232,64;13394,16;0,410526316;87;Não Informado;50+;122;19;TransFrete;Voucher;2
5686;45889;Samsung Galaxy S23 FE;Celulares;5;3765;18825;0,15;16001,25;Sudeste;Online;Entregue;MG;2447,25;12236,25;3765;0,235294118;83;Masculino;50+;96;4;TransFrete;Voucher;2
5696;45392;iPhone 15 Pro Max;Celulares;9;3223;29007;0,1;26106,3;Nordeste;Online;Entregue;PE;1998,26;17984,34;8121,96;0,311111111;72;Não Informado;50+;114;25;Correios;Cartão de Crédito;4
5703;45071;Motorola Moto G34;Celulares;6;1879;11274;0,1;10146,6;Nordeste;Online;Entregue;MA;1202,56;7215,36;2931,24;0,288888889;36;Feminino;30-49;166;5;LogTech Express;Boleto;1
5711;45161;Motorola Moto G34;Celulares;7;2220;15540;0,15;13209;Centro-Oeste;Marketplace;Cancelado;GO;1198,8;8391,6;4817,4;0,364705882;42;Masculino;30-49;24;0;TransFrete;Cartão de Crédito;3
5725;44009;iPhone 16 Pro Max;Celulares;6;2537;15222;0;15222;Centro-Oeste;Marketplace;Cancelado;GO;1623,68;9742,08;5479,92;0,36;59;Feminino;50+;132;0;Correios;Cartão de Crédito;2
5726;44385;Asus ROG Phone 9;Celulares;8;4732;37856;0,1;34070,4;Centro-Oeste;Online;Entregue;GO;2744,56;21956,48;12113,92;0,355555556;30;Feminino;30-49;121;25;LogTech Express;Voucher;3
5731;42814;Infinix Hot 40i;Celulares;10;4700;47000;0,15;39950;Nordeste;Online;Entregue;MA;2914;29140;10810;0,270588235;67;Masculino;50+;68;17;TransFrete;Voucher;2
5742;43700;Motorola Moto G24;Celulares;5;3813;19065;0,15;16205,25;Sudeste;Marketplace;Em trânsito;RJ;2592,84;12964,2;3241,05;0,2;79;Não Informado;50+;138;7;LogTech Express;PIX;3
5745;44303;Xiaomi Redmi Note 14 Pro;Celulares;6;3075;18450;0,1;16605;Nordeste;Marketplace;Em trânsito;CE;1445,25;8671,5;7933,5;0,477777778;33;Feminino;30-49;174;13;Correios;Voucher;1
5746;43635;Samsung Galaxy S26 Ultra;Celulares;9;2686;24174;0,1;21756,6;Sul;Online;Em trânsito;SC;1074,4;9669,6;12087;0,555555556;43;Não Informado;30-49;142;19;Correios;Voucher;1
5753;44489;iPhone 15 Pro;Celulares;8;4631;37048;0,15;31490,8;Centro-Oeste;Loja Física;Cancelado;MT;2222,88;17783,04;13707,76;0,435294118;37;Masculino;30-49;78;0;Correios;Cartão de Crédito;5
5782;44720;Nokia G22;Celulares;5;2926;14630;0,15;12435,5;Nordeste;Loja Física;Entregue;PI;1170,4;5852;6583,5;0,529411765;24;Não Informado;18-29;68;11;Correios;Boleto;3
5791;43583;iPhone 16 Pro Max;Celulares;10;2502;25020;0,15;21267;Nordeste;Online;Entregue;PE;1376,1;13761;7506;0,352941176;54;Não Informado;50+;111;12;LogTech Express;Boleto;1
5795;45592;Motorola Moto G34;Celulares;9;2027;18243;0,15;15506,55;Centro-Oeste;Online;Entregue;MS;1378,36;12405,24;3101,31;0,2;65;Masculino;50+;39;25;LogTech Express;Cartão de Crédito;2
5803;46002;Samsung Galaxy S25 FE;Celulares;6;2548;15288;0,1;13759,2;Nordeste;Online;Entregue;PI;1477,84;8867,04;4892,16;0,355555556;93;Masculino;50+;78;21;TransFrete;Voucher;5
5805;45858;Samsung Galaxy S26 Ultra;Celulares;6;4224;25344;0,1;22809,6;Nordeste;Online;Entregue;PI;2745,6;16473,6;6336;0,277777778;62;Masculino;50+;16;7;LogTech Express;Boleto;3
5806;43995;Xiaomi Redmi A3;Celulares;8;4676;37408;0,15;31796,8;Sudeste;Marketplace;Cancelado;SP;2805,6;22444,8;9352;0,294117647;68;Não Informado;50+;128;0;Correios;Voucher;5
5807;45904;Samsung Galaxy Z Flip 6;Celulares;10;2080;20800;0,15;17680;Nordeste;Marketplace;Em trânsito;RN;1289,6;12896;4784;0,270588235;86;Feminino;50+;30;22;LogTech Express;PIX;1
5822;44853;Samsung Galaxy Z Flip 5;Celulares;5;3388;16940;0;16940;Nordeste;Marketplace;Cancelado;MA;1355,2;6776;10164;0,6;90;Masculino;50+;22;0;Correios;Voucher;4
5838;43892;OnePlus 13R;Celulares;6;2793;16758;0,15;14244,3;Nordeste;Marketplace;Entregue;SE;1536,15;9216,9;5027,4;0,352941176;95;Feminino;50+;165;9;LogTech Express;Voucher;5
5843;43894;Samsung Galaxy Z Flip 6;Celulares;3;4260;12780;0,1;11502;Nordeste;Loja Física;Entregue;SE;1959,6;5878,8;5623,2;0,488888889;55;Masculino;50+;112;14;Correios;PIX;3
5845;43216;Motorola Moto G54;Celulares;5;3113;15565;0;15565;Nordeste;Online;Entregue;MA;1618,76;8093,8;7471,2;0,48;35;Masculino;30-49;108;5;LogTech Express;Voucher;5
5846;43313;Xiaomi POCO X6 Neo;Celulares;10;4209;42090;0,05;39985,5;Sul;Loja Física;Entregue;RS;1936,14;19361,4;20624,1;0,515789474;70;Não Informado;50+;97;19;Correios;PIX;4
5847;42781;Nokia G22;Celulares;7;2994;20958;0;20958;Nordeste;Marketplace;Entregue;BA;2035,92;14251,44;6706,56;0,32;88;Masculino;50+;63;20;TransFrete;Cartão de Crédito;3
5861;45054;Samsung Galaxy S23 FE;Celulares;6;3355;20130;0,15;17110,5;Norte;Marketplace;Em trânsito;AC;1643,95;9863,7;7246,8;0,423529412;61;Não Informado;50+;72;7;LogTech Express;Voucher;3
5864;43465;Realme C67;Celulares;8;3256;26048;0;26048;Sudeste;Loja Física;Entregue;SP;1823,36;14586,88;11461,12;0,44;18;Masculino;18-29;155;14;TransFrete;Cartão de Crédito;1
5877;45000;Infinix Note 40 Pro;Celulares;8;2921;23368;0,15;19862,8;Sul;Marketplace;Cancelado;PR;1372,87;10982,96;8879,84;0,447058824;62;Masculino;50+;18;0;Correios;Voucher;4
5885;45771;Oppo Reno 12 Pro;Celulares;10;1664;16640;0,15;14144;Nordeste;Marketplace;Entregue;BA;998,4;9984;4160;0,294117647;57;Não Informado;50+;44;22;LogTech Express;PIX;5
5891;44838;Samsung Galaxy Z Flip 5;Celulares;4;3646;14584;0;14584;Norte;Online;Entregue;AC;2479,28;9917,12;4666,88;0,32;37;Masculino;30-49;36;9;TransFrete;Cartão de Crédito;2
5895;43334;Xiaomi POCO X7 Pro;Celulares;10;1921;19210;0;19210;Nordeste;Loja Física;Cancelado;SE;960,5;9605;9605;0,5;23;Feminino;18-29;51;0;LogTech Express;PIX;5
5897;43533;OnePlus 12;Celulares;5;4036;20180;0;20180;Centro-Oeste;Loja Física;Cancelado;GO;1735,48;8677,4;11502,6;0,57;27;Não Informado;18-29;83;0;LogTech Express;Boleto;3
5899;44024;Motorola Edge 50 Neo;Celulares;8;4152;33216;0,15;28233,6;Centro-Oeste;Loja Física;Entregue;DF;2532,72;20261,76;7971,84;0,282352941;73;Não Informado;50+;29;8;Correios;PIX;5
5906;45632;iPhone 15 Plus;Celulares;7;1961;13727;0,05;13040,65;Centro-Oeste;Online;Cancelado;MS;1353,09;9471,63;3569,02;0,273684211;73;Feminino;50+;54;0;TransFrete;Cartão de Crédito;4
5912;42881;Realme Note 50;Celulares;6;3197;19182;0,1;17263,8;Sul;Marketplace;Entregue;SC;1662,44;9974,64;7289,16;0,422222222;62;Não Informado;50+;63;22;LogTech Express;Voucher;2
5913;43736;Xiaomi Redmi 13C;Celulares;7;3824;26768;0,15;22752,8;Sudeste;Marketplace;Entregue;ES;1567,84;10974,88;11777,92;0,517647059;19;Não Informado;18-29;59;13;LogTech Express;Boleto;1
5926;43222;iPhone 15 Pro;Celulares;6;4927;29562;0,1;26605,8;Nordeste;Loja Física;Entregue;SE;2069,34;12416,04;14189,76;0,533333333;82;Masculino;50+;178;22;TransFrete;Boleto;5
5937;45399;Honor Magic 6 Pro;Celulares;10;4519;45190;0,15;38411,5;Sudeste;Online;Entregue;ES;2395,07;23950,7;14460,8;0,376470588;27;Masculino;18-29;169;25;Correios;PIX;2
5951;46019;Xiaomi Pad 5;Celulares;4;4546;18184;0;18184;Nordeste;Marketplace;Cancelado;PI;3182,2;12728,8;5455,2;0,3;63;Masculino;50+;62;0;LogTech Express;Voucher;2
5956;45584;Samsung Galaxy A07;Celulares;10;3360;33600;0,15;28560;Sudeste;Loja Física;Entregue;RJ;2016;20160;8400;0,294117647;95;Não Informado;50+;178;23;LogTech Express;Voucher;5
5971;44276;Xiaomi Redmi Note 12;Celulares;7;2531;17717;0,05;16831,15;Nordeste;Online;Em trânsito;MA;1088,33;7618,31;9212,84;0,547368421;44;Feminino;30-49;81;3;LogTech Express;PIX;4
5973;45771;iPhone 15 Pro Max;Celulares;10;4733;47330;0,05;44963,5;Centro-Oeste;Marketplace;Em trânsito;MT;3076,45;30764,5;14199;0,315789474;52;Não Informado;50+;130;9;TransFrete;Voucher;1
5993;44694;Xiaomi POCO X7 Pro;Celulares;7;4281;29967;0;29967;Nordeste;Loja Física;Em trânsito;AL;2354,55;16481,85;13485,15;0,45;32;Feminino;30-49;97;12;TransFrete;Boleto;3
5996;45029;Xiaomi Redmi 13C;Celulares;7;2190;15330;0;15330;Nordeste;Marketplace;Entregue;SE;1270,2;8891,4;6438,6;0,42;60;Masculino;50+;136;15;TransFrete;Voucher;1
6003;45026;Xiaomi POCO X7 Pro;Celulares;6;4755;28530;0;28530;Nordeste;Online;Entregue;SE;2995,65;17973,9;10556,1;0,37;20;Não Informado;18-29;115;11;LogTech Express;Voucher;2
6008;42748;Motorola Moto G85;Celulares;4;3068;12272;0,05;11658,4;Sudeste;Marketplace;Cancelado;MG;1902,16;7608,64;4049,76;0,347368421;62;Não Informado;50+;155;0;LogTech Express;Boleto;3
6009;42959;Motorola Moto G54;Celulares;5;4137;20685;0,15;17582,25;Nordeste;Loja Física;Em trânsito;PE;2730,42;13652,1;3930,15;0,223529412;59;Não Informado;50+;157;14;Correios;PIX;4
6030;44643;iPhone 15 Plus;Celulares;7;3052;21364;0,05;20295,8;Norte;Marketplace;Em trânsito;TO;1556,52;10895,64;9400,16;0,463157895;94;Masculino;50+;125;17;Correios;PIX;4
6048;45564;Xiaomi Redmi Note 14 Pro;Celulares;10;4738;47380;0,1;42642;Norte;Loja Física;Cancelado;AM;2605,9;26059;16583;0,388888889;70;Feminino;50+;180;0;TransFrete;Voucher;4
6055;44968;Motorola Moto G24;Celulares;8;4137;33096;0,15;28131,6;Centro-Oeste;Marketplace;Entregue;MS;2151,24;17209,92;10921,68;0,388235294;64;Não Informado;50+;25;17;Correios;Voucher;3
6058;43667;iPhone 15 Pro;Celulares;7;4276;29932;0,15;25442,2;Nordeste;Marketplace;Entregue;BA;2309,04;16163,28;9278,92;0,364705882;54;Masculino;50+;96;22;TransFrete;Voucher;2
6078;45999;iPhone SE 4;Celulares;8;4789;38312;0,15;32565,2;Nordeste;Marketplace;Entregue;PB;2442,39;19539,12;13026,08;0,4;33;Feminino;30-49;72;13;LogTech Express;Cartão de Crédito;1
6083;43563;Samsung Galaxy S23 FE;Celulares;10;2732;27320;0,15;23222;Sul;Online;Em trânsito;RS;1202,08;12020,8;11201,2;0,482352941;73;Não Informado;50+;72;21;TransFrete;Boleto;2
6095;44279;Motorola Moto G34;Celulares;7;2064;14448;0,15;12280,8;Norte;Marketplace;Entregue;PA;887,52;6212,64;6068,16;0,494117647;34;Feminino;30-49;66;20;LogTech Express;Boleto;2
6102;44656;iPhone 15 Pro;Celulares;7;2966;20762;0,15;17647,7;Nordeste;Online;Entregue;AL;1898,24;13287,68;4360,02;0,247058824;41;Masculino;30-49;87;19;TransFrete;Voucher;2
6103;45680;Sony Xperia 1 VI;Celulares;7;2480;17360;0,15;14756;Centro-Oeste;Marketplace;Em trânsito;GO;1240;8680;6076;0,411764706;67;Masculino;50+;58;17;LogTech Express;Voucher;1
6118;45710;Xiaomi POCO F6;Celulares;5;2493;12465;0;12465;Norte;Marketplace;Entregue;AM;1745,1;8725,5;3739,5;0,3;26;Não Informado;18-29;45;21;Correios;Cartão de Crédito;4
6122;42922;Sony Xperia 1 VI;Celulares;5;4750;23750;0;23750;Sul;Online;Entregue;SC;2090;10450;13300;0,56;32;Não Informado;30-49;139;16;Correios;Voucher;1
6132;45920;Samsung Galaxy S24;Celulares;8;4580;36640;0,15;31144;Sul;Loja Física;Entregue;SC;2244,2;17953,6;13190,4;0,423529412;46;Não Informado;30-49;38;19;TransFrete;Cartão de Crédito;2
6133;44197;Samsung Galaxy M35;Celulares;5;4433;22165;0,05;21056,75;Sudeste;Marketplace;Entregue;ES;2792,79;13963,95;7092,8;0,336842105;69;Masculino;50+;89;3;LogTech Express;Cartão de Crédito;2
6135;43171;Samsung Galaxy M35;Celulares;4;4007;16028;0,1;14425,2;Sudeste;Marketplace;Entregue;SP;2604,55;10418,2;4007;0,277777778;65;Masculino;50+;116;5;LogTech Express;Voucher;2
6145;45409;Xiaomi POCO X6 Neo;Celulares;8;3847;30776;0,15;26159,6;Sul;Loja Física;Entregue;PR;2269,73;18157,84;8001,76;0,305882353;90;Masculino;50+;78;2;TransFrete;Boleto;4
6146;45988;Infinix Hot 40i;Celulares;8;2813;22504;0,1;20253,6;Sul;Loja Física;Em trânsito;RS;1884,71;15077,68;5175,92;0,255555556;58;Masculino;50+;145;4;TransFrete;Cartão de Crédito;3
6147;44299;Xiaomi POCO X7 Pro;Celulares;6;2767;16602;0,1;14941,8;Nordeste;Loja Física;Cancelado;CE;1687,87;10127,22;4814,58;0,322222222;47;Masculino;30-49;118;0;TransFrete;PIX;5
6148;43696;Motorola Moto G34;Celulares;10;4787;47870;0;47870;Norte;Marketplace;Em trânsito;AP;2441,37;24413,7;23456,3;0,49;44;Não Informado;30-49;167;14;LogTech Express;Cartão de Crédito;1
6161;43452;Infinix Hot 40i;Celulares;7;4065;28455;0,15;24186,75;Nordeste;Marketplace;Cancelado;PE;2764,2;19349,4;4837,35;0,2;66;Feminino;50+;70;0;TransFrete;PIX;3
6164;43152;Infinix Hot 40i;Celulares;9;4878;43902;0,05;41706,9;Nordeste;Loja Física;Entregue;PB;2097,54;18877,86;22829,04;0,547368421;66;Masculino;50+;46;19;LogTech Express;Boleto;4
6173;43272;Motorola Edge 50 Ultra;Celulares;8;3055;24440;0,1;21996;Centro-Oeste;Marketplace;Em trânsito;DF;1802,45;14419,6;7576,4;0,344444444;26;Feminino;18-29;101;2;Correios;Boleto;1
6174;44871;iPhone 15 Pro Max;Celulares;9;3688;33192;0,1;29872,8;Nordeste;Marketplace;Em trânsito;SE;2397,2;21574,8;8298;0,277777778;31;Não Informado;30-49;109;2;LogTech Express;Voucher;1
6180;42827;POCO M5 Pro;Celulares;7;3006;21042;0,1;18937,8;Sul;Loja Física;Em trânsito;SC;1833,66;12835,62;6102,18;0,322222222;46;Não Informado;30-49;140;21;LogTech Express;Voucher;1
6200;43776;Motorola Moto G54;Celulares;5;2559;12795;0,1;11515,5;Norte;Loja Física;Entregue;AC;1381,86;6909,3;4606,2;0,4;62;Não Informado;50+;58;7;TransFrete;Cartão de Crédito;1
6208;43348;Samsung Galaxy A15;Celulares;8;1317;10536;0,05;10009,2;Sudeste;Loja Física;Em trânsito;SP;592,65;4741,2;5268;0,526315789;47;Não Informado;30-49;163;14;Correios;PIX;3
6209;43174;Realme C67;Celulares;9;2208;19872;0,05;18878,4;Sudeste;Loja Física;Entregue;ES;1104;9936;8942,4;0,473684211;42;Não Informado;30-49;30;21;LogTech Express;PIX;2
6214;45563;Xiaomi Redmi Note 13;Celulares;8;4734;37872;0,1;34084,8;Norte;Loja Física;Cancelado;AM;2414,34;19314,72;14770,08;0,433333333;68;Feminino;50+;120;0;TransFrete;Boleto;3
6218;43187;Nokia G22;Celulares;4;4267;17068;0,15;14507,8;Norte;Loja Física;Entregue;AM;1962,82;7851,28;6656,52;0,458823529;76;Masculino;50+;167;9;TransFrete;Cartão de Crédito;1
6234;43941;Realme Note 50;Celulares;10;4719;47190;0,15;40111,5;Nordeste;Loja Física;Cancelado;RN;2359,5;23595;16516,5;0,411764706;36;Não Informado;30-49;35;0;Correios;PIX;3
6246;43540;OnePlus 12;Celulares;8;1712;13696;0,05;13011,2;Nordeste;Marketplace;Cancelado;CE;1181,28;9450,24;3560,96;0,273684211;80;Masculino;50+;64;0;TransFrete;Boleto;4
6271;43582;Realme 13 Pro+;Celulares;3;4430;13290;0,15;11296,5;Norte;Online;Entregue;AP;1860,6;5581,8;5714,7;0,505882353;55;Feminino;50+;81;6;TransFrete;Cartão de Crédito;2
6278;44736;iPhone 15 Pro Max;Celulares;5;3171;15855;0;15855;Sul;Online;Entregue;SC;1363,53;6817,65;9037,35;0,57;64;Não Informado;50+;28;10;LogTech Express;PIX;2
6281;43739;Honor Magic 6 Pro;Celulares;6;4075;24450;0,1;22005;Sul;Online;Entregue;SC;1956;11736;10269;0,466666667;48;Feminino;30-49;98;22;LogTech Express;Cartão de Crédito;2
6282;44637;iPhone 14 Pro;Celulares;10;4020;40200;0,15;34170;Nordeste;Loja Física;Cancelado;SE;1648,2;16482;17688;0,517647059;71;Feminino;50+;137;0;TransFrete;PIX;4
6283;45152;Samsung Galaxy Z Fold 6;Celulares;10;1885;18850;0,1;16965;Sudeste;Online;Entregue;RJ;1112,15;11121,5;5843,5;0,344444444;26;Feminino;18-29;58;18;Correios;Voucher;4
6285;42980;Oppo Reno 12 Pro;Celulares;10;4302;43020;0,15;36567;Nordeste;Online;Entregue;PB;2280,06;22800,6;13766,4;0,376470588;72;Masculino;50+;104;19;TransFrete;PIX;4
6301;44007;POCO M5 Pro;Celulares;4;4296;17184;0;17184;Norte;Marketplace;Cancelado;PA;2663,52;10654,08;6529,92;0,38;69;Não Informado;50+;152;0;Correios;Cartão de Crédito;4
6305;45994;POCO M6 Pro;Celulares;10;2564;25640;0;25640;Centro-Oeste;Marketplace;Entregue;MT;1769,16;17691,6;7948,4;0,31;55;Não Informado;50+;83;12;Correios;PIX;2
