ID_Pedido ; Data ; Produto ; Categoria ; Quantidade ; Preco_Unitario ; Receita_Bruta ; Desconto ; Receita_Liquida ; Regiao ; Canal_Venda ; Status_Entrega ; Estado_UF ; Custo_Unitario ; Custo_Total ; Lucro_Liquido ; Margem_Lucro_Porcentagem ; Idade_Cliente ; Genero_Cliente ; Faixa_Etaria ; Valor_Frete ; Dias_Entrega ; Transportadora ; Meio_Pagamento ; Avaliacao_Cliente
5447;43452;Roteador Wi-Fi 6 TP-Link Archer AX12;Eletrodomésticos & TV;7;642;4494;0,05;4269,3;Nordeste;Online;Em trânsito;BA;340,26;2381,82;1887,48;0,442105263;82;Feminino;50+;50;8;LogTech Express;PIX;4
5449;43939;Google Pixel 11 Pro;Celulares;10;4583;45830;0,05;43538,5;Norte;Marketplace;Cancelado;RR;2428,99;24289,9;19248,6;0,442105263;54;Masculino;50+;143;0;LogTech Express;PIX;4
5451;42890;iPhone 15 Pro;Celulares;9;772;6948;0;6948;Norte;Loja Física;Em trânsito;AM;524,96;4724,64;2223,36;0,32;74;Masculino;50+;70;9;TransFrete;PIX;3
5460;45382;Suporte Articulado para Monitor ELG F80N;Acessórios;7;2728;19096;0,15;16231,6;Norte;Online;Entregue;RR;1827,76;12794,32;3437,28;0,211764706;78;Masculino;50+;25;6;Correios;PIX;4
5471;43115;Robo Aspirador de Po Kabum Smart 700;Eletrodomésticos & TV;5;2823;14115;0,1;12703,5;Centro-Oeste;Loja Física;Em trânsito;MT;1806,72;9033,6;3669,9;0,288888889;24;Feminino;18-29;124;21;LogTech Express;PIX;1
5473;45160;Xiaomi POCO X7 Pro;Celulares;6;3992;23952;0;23952;Sul;Online;Entregue;SC;1596,8;9580,8;14371,2;0,6;55;Não Informado;50+;118;2;LogTech Express;PIX;2
5476;45236;Headphone Sony WH-1000XM5;Acessórios;7;3328;23296;0,1;20966,4;Sul;Loja Física;Entregue;RS;1464,32;10250,24;10716,16;0,511111111;93;Feminino;50+;129;6;LogTech Express;PIX;2
5488;45057;Camera de Acao DJI Osmo Action 4;Eletrodomésticos & TV;5;404;2020;0,05;1919;Sul;Online;Cancelado;SC;238,36;1191,8;727,2;0,378947368;78;Masculino;50+;97;0;TransFrete;PIX;3
5497;44147;Cabo Lightning Baseus;Acessórios;7;2083;14581;0;14581;Sul;Online;Entregue;SC;1270,63;8894,41;5686,59;0,39;37;Masculino;30-49;111;10;Correios;PIX;2
5498;44928;Amazon Fire TV Stick Lite;Eletrodomésticos & TV;7;2908;20356;0;20356;Centro-Oeste;Online;Entregue;MT;1366,76;9567,32;10788,68;0,53;41;Não Informado;30-49;163;3;LogTech Express;PIX;4
5513;43902;Hub USB-C 7 em 1 Baseus;Acessórios;9;2354;21186;0,15;18008,1;Nordeste;Online;Entregue;AL;1577,18;14194,62;3813,48;0,211764706;91;Feminino;50+;56;7;Correios;PIX;4
5528;45774;Home Theater JBL Bar 500;Eletrodomésticos & TV;8;1532;12256;0,1;11030,4;Sul;Marketplace;Entregue;RS;674,08;5392,64;5637,76;0,511111111;78;Masculino;50+;105;11;Correios;PIX;3
5530;43832;Echo Show 5 com Alexa;Eletrodomésticos & TV;9;71;639;0,15;543,15;Sul;Online;Cancelado;SC;34,08;306,72;236,43;0,435294118;53;Não Informado;50+;168;0;Correios;PIX;2
5539;44466;Samsung Galaxy Tab S10 FE+;Computadores;6;2532;15192;0;15192;Norte;Marketplace;Em trânsito;PA;1620,48;9722,88;5469,12;0,36;70;Não Informado;50+;18;2;Correios;PIX;3
5542;43580;Google Chromecast com Google TV 4K;Eletrodomésticos & TV;6;2400;14400;0,15;12240;Nordeste;Online;Em trânsito;PB;1128;6768;5472;0,447058824;21;Feminino;18-29;30;17;Correios;PIX;2
5546;44815;Tablet Lenovo Tab P12;Computadores;10;2267;22670;0;22670;Sudeste;Loja Física;Entregue;MG;906,8;9068;13602;0,6;74;Não Informado;50+;49;22;Correios;PIX;5
5554;43341;Samsung Galaxy S25 FE;Celulares;5;2742;13710;0;13710;Centro-Oeste;Online;Entregue;GO;1809,72;9048,6;4661,4;0,34;21;Masculino;18-29;142;8;LogTech Express;PIX;5
5558;45604;Mouse Sem Fio Logitech M280;Acessórios;7;3434;24038;0,1;21634,2;Centro-Oeste;Online;Em trânsito;DF;2369,46;16586,22;5047,98;0,233333333;52;Masculino;50+;126;23;TransFrete;PIX;4
5568;42996;Fone Baseus Bowie Bowie WM02;Acessórios;5;3532;17660;0,05;16777;Norte;Loja Física;Entregue;AC;1801,32;9006,6;7770,4;0,463157895;27;Não Informado;18-29;15;13;LogTech Express;PIX;5
5573;43682;Oppo Reno 12 Pro;Celulares;8;4520;36160;0,1;32544;Sul;Online;Entregue;SC;1943,6;15548,8;16995,2;0,522222222;83;Não Informado;50+;41;17;TransFrete;PIX;3
5597;43962;Teclado Mecanico Corsair K70;Acessórios;6;1214;7284;0;7284;Norte;Marketplace;Cancelado;RO;546,3;3277,8;4006,2;0,55;68;Não Informado;50+;98;0;TransFrete;PIX;4
5599;45433;Samsung Galaxy M35;Celulares;9;3519;31671;0,1;28503,9;Sudeste;Marketplace;Em trânsito;SP;1900,26;17102,34;11401,56;0,4;25;Feminino;18-29;21;23;TransFrete;PIX;2
5611;45460;Drone DJI Mini 4 Pro;Eletrodomésticos & TV;10;1815;18150;0,05;17242,5;Nordeste;Marketplace;Cancelado;RN;1089;10890;6352,5;0,368421053;37;Masculino;30-49;164;0;Correios;PIX;4
5616;45288;Motorola Edge 50 Neo;Celulares;8;4285;34280;0,1;30852;Norte;Loja Física;Entregue;RR;1714;13712;17140;0,555555556;60;Não Informado;50+;119;22;TransFrete;PIX;2
5625;43055;Fone Ambie Sound Earcuffs;Acessórios;6;182;1092;0;1092;Norte;Marketplace;Entregue;AM;125,58;753,48;338,52;0,31;67;Masculino;50+;40;23;LogTech Express;PIX;4
5627;45475;Samsung Galaxy A07;Celulares;7;1105;7735;0,15;6574,75;Nordeste;Loja Física;Entregue;PI;464,1;3248,7;3326,05;0,505882353;95;Feminino;50+;161;25;TransFrete;PIX;4
5637;44667;Samsung Galaxy A15;Celulares;5;1867;9335;0;9335;Sul;Loja Física;Cancelado;RS;896,16;4480,8;4854,2;0,52;47;Não Informado;30-49;76;0;LogTech Express;PIX;4
5648;43131;iPhone 15 Pro Max;Celulares;6;2825;16950;0,1;15255;Sudeste;Online;Entregue;RJ;1497,25;8983,5;6271,5;0,411111111;69;Masculino;50+;78;9;Correios;PIX;4
5649;43650;Console Lenovo Legion Go;Eletrodomésticos & TV;7;1028;7196;0,1;6476,4;Centro-Oeste;Online;Em trânsito;MS;544,84;3813,88;2662,52;0,411111111;94;Masculino;50+;134;5;LogTech Express;PIX;2
5657;42746;Cabo Lightning Baseus;Acessórios;6;2711;16266;0,05;15452,7;Centro-Oeste;Loja Física;Entregue;MS;1491,05;8946,3;6506,4;0,421052632;51;Masculino;50+;18;18;Correios;PIX;4
5661;44541;Fone Ambie Sound Earcuffs;Acessórios;8;4356;34848;0,05;33105,6;Nordeste;Online;Cancelado;CE;2874,96;22999,68;10105,92;0,305263158;93;Feminino;50+;21;0;TransFrete;PIX;2
5681;44022;Caixa de Som JBL Flip 6;Eletrodomésticos & TV;7;3125;21875;0,05;20781,25;Centro-Oeste;Loja Física;Entregue;DF;1906,25;13343,75;7437,5;0,357894737;60;Masculino;50+;38;21;Correios;PIX;5
5683;42754;Monitor Samsung T350 24;Computadores;6;2235;13410;0,05;12739,5;Nordeste;Loja Física;Entregue;RN;1341;8046;4693,5;0,368421053;39;Não Informado;30-49;31;18;TransFrete;PIX;1
5693;43709;Fone Bluetooth JBL Wave Flex;Acessórios;5;1832;9160;0,15;7786;Sudeste;Online;Entregue;SP;824,4;4122;3664;0,470588235;44;Não Informado;30-49;127;19;TransFrete;PIX;1
5713;44072;iPad Air M2;Computadores;7;1140;7980;0,05;7581;Nordeste;Loja Física;Em trânsito;SE;490,2;3431,4;4149,6;0,547368421;53;Não Informado;50+;112;19;Correios;PIX;2
5720;44748;Amazon Fire TV Stick Lite;Eletrodomésticos & TV;5;4818;24090;0,05;22885,5;Nordeste;Online;Entregue;SE;3083,52;15417,6;7467,9;0,326315789;45;Não Informado;30-49;175;14;LogTech Express;PIX;4
5723;43637;Smartwatch Xiaomi Redmi Watch 5;Eletrodomésticos & TV;5;4378;21890;0,15;18606,5;Nordeste;Loja Física;Entregue;SE;3064,6;15323;3283,5;0,176470588;37;Não Informado;30-49;123;25;LogTech Express;PIX;4
5742;43700;Motorola Moto G24;Celulares;5;3813;19065;0,15;16205,25;Sudeste;Marketplace;Em trânsito;RJ;2592,84;12964,2;3241,05;0,2;79;Não Informado;50+;138;7;LogTech Express;PIX;3
5749;44106;Carregador Portatil Baseus Power Bank 30000mAh;Acessórios;5;4007;20035;0,15;17029,75;Sul;Loja Física;Entregue;SC;2524,41;12622,05;4407,7;0,258823529;72;Feminino;50+;155;15;LogTech Express;PIX;5
5750;43154;Mini Projetor Portatil Samsung The Freestyle;Eletrodomésticos & TV;7;1120;7840;0,05;7448;Sul;Loja Física;Em trânsito;PR;761,6;5331,2;2116,8;0,284210526;82;Masculino;50+;35;5;Correios;PIX;3
5755;45984;Carregador Portatil Anker PowerCore 10000mAh;Acessórios;5;2612;13060;0,15;11101;Centro-Oeste;Loja Física;Entregue;DF;1828,4;9142;1959;0,176470588;52;Masculino;50+;87;25;TransFrete;PIX;5
5773;44844;POCO M5 Pro;Celulares;8;962;7696;0;7696;Sul;Marketplace;Entregue;RS;654,16;5233,28;2462,72;0,32;68;Feminino;50+;124;15;TransFrete;PIX;4
5796;45713;Fechadura Digital Intelbras FR 101;Eletrodomésticos & TV;6;751;4506;0;4506;Centro-Oeste;Marketplace;Entregue;DF;367,99;2207,94;2298,06;0,51;27;Não Informado;18-29;28;18;TransFrete;PIX;4
5807;45904;Samsung Galaxy Z Flip 6;Celulares;10;2080;20800;0,15;17680;Nordeste;Marketplace;Em trânsito;RN;1289,6;12896;4784;0,270588235;86;Feminino;50+;30;22;LogTech Express;PIX;1
5820;43078;Caixa de Som JBL Essential 2;Eletrodomésticos & TV;7;4724;33068;0,05;31414,6;Sudeste;Marketplace;Entregue;MG;2125,8;14880,6;16534;0,526315789;62;Não Informado;50+;45;10;LogTech Express;PIX;1
5821;43204;Xiaomi Redmi A3;Celulares;5;565;2825;0,1;2542,5;Centro-Oeste;Online;Entregue;DF;367,25;1836,25;706,25;0,277777778;28;Masculino;18-29;148;8;TransFrete;PIX;1
5824;45254;Samsung Galaxy Tab A9+;Computadores;10;1788;17880;0,1;16092;Centro-Oeste;Loja Física;Entregue;GO;822,48;8224,8;7867,2;0,488888889;92;Não Informado;50+;84;12;Correios;PIX;4
5837;43974;Monitor Gamer AOC Hero 27;Computadores;8;1911;15288;0,15;12994,8;Norte;Online;Entregue;TO;821,73;6573,84;6420,96;0,494117647;80;Masculino;50+;109;9;TransFrete;PIX;3
5841;45612;Samsung Galaxy Z Fold 6;Celulares;10;370;3700;0;3700;Nordeste;Online;Entregue;RN;225,7;2257;1443;0,39;37;Feminino;30-49;135;10;LogTech Express;PIX;2
5846;43313;Xiaomi POCO X6 Neo;Celulares;10;4209;42090;0,05;39985,5;Sul;Loja Física;Entregue;RS;1936,14;19361,4;20624,1;0,515789474;70;Não Informado;50+;97;19;Correios;PIX;4
5858;43940;Xiaomi POCO X6 Neo;Celulares;7;558;3906;0,1;3515,4;Nordeste;Loja Física;Em trânsito;SE;234,36;1640,52;1874,88;0,533333333;57;Feminino;50+;77;14;Correios;PIX;1
5862;45552;Roku Express HD;Eletrodomésticos & TV;8;4642;37136;0,15;31565,6;Sudeste;Marketplace;Entregue;ES;3156,56;25252,48;6313,12;0,2;54;Masculino;50+;73;12;LogTech Express;PIX;4
5866;44198;Smart Tomada Wi-Fi Positivo;Eletrodomésticos & TV;9;3579;32211;0,1;28989,9;Centro-Oeste;Online;Cancelado;GO;2362,14;21259,26;7730,64;0,266666667;52;Masculino;50+;17;0;Correios;PIX;3
5870;44398;Micro-ondas Electrolux 31L MEO44;Eletrodomésticos & TV;5;982;4910;0,15;4173,5;Nordeste;Online;Entregue;PB;402,62;2013,1;2160,4;0,517647059;38;Feminino;30-49;44;8;LogTech Express;PIX;4
5871;44705;Smart TV LG OLED 55 B4;Eletrodomésticos & TV;9;1910;17190;0,1;15471;Norte;Loja Física;Entregue;TO;993,2;8938,8;6532,2;0,422222222;71;Feminino;50+;111;8;TransFrete;PIX;4
5878;44845;Fritadeira Air Fryer Philips Walita Essential;Eletrodomésticos & TV;8;4612;36896;0,1;33206,4;Sudeste;Loja Física;Em trânsito;MG;2259,88;18079,04;15127,36;0,455555556;89;Feminino;50+;97;18;LogTech Express;PIX;1
5883;43493;Monitor ASUS ProArt 27;Computadores;7;1085;7595;0,15;6455,75;Norte;Loja Física;Entregue;AP;542,5;3797,5;2658,25;0,411764706;84;Feminino;50+;81;25;LogTech Express;PIX;3
5885;45771;Oppo Reno 12 Pro;Celulares;10;1664;16640;0,15;14144;Nordeste;Marketplace;Entregue;BA;998,4;9984;4160;0,294117647;57;Não Informado;50+;44;22;LogTech Express;PIX;5
5895;43334;Xiaomi POCO X7 Pro;Celulares;10;1921;19210;0;19210;Nordeste;Loja Física;Cancelado;SE;960,5;9605;9605;0,5;23;Feminino;18-29;51;0;LogTech Express;PIX;5
5899;44024;Motorola Edge 50 Neo;Celulares;8;4152;33216;0,15;28233,6;Centro-Oeste;Loja Física;Entregue;DF;2532,72;20261,76;7971,84;0,282352941;73;Não Informado;50+;29;8;Correios;PIX;5
5903;45907;Micro-ondas Electrolux 31L MEO44;Eletrodomésticos & TV;5;2863;14315;0,15;12167,75;Sudeste;Loja Física;Entregue;RJ;1717,8;8589;3578,75;0,294117647;90;Feminino;50+;93;5;TransFrete;PIX;1
5918;42868;Teclado Sem Fio Logitech K380;Acessórios;7;355;2485;0,05;2360,75;Norte;Online;Cancelado;RO;163,3;1143,1;1217,65;0,515789474;43;Masculino;30-49;22;0;TransFrete;PIX;2
5920;45533;Console Xbox Series S 512GB;Eletrodomésticos & TV;6;4258;25548;0,05;24270,6;Centro-Oeste;Marketplace;Entregue;MS;2639,96;15839,76;8430,84;0,347368421;66;Masculino;50+;138;17;TransFrete;PIX;5
5921;45838;Controle Nintendo Switch Pro;Eletrodomésticos & TV;6;711;4266;0,05;4052,7;Norte;Online;Entregue;RR;419,49;2516,94;1535,76;0,378947368;18;Feminino;18-29;94;3;TransFrete;PIX;2
5923;42921;Smart TV LG NanoCell 65;Eletrodomésticos & TV;10;4853;48530;0,1;43677;Sudeste;Loja Física;Entregue;ES;2426,5;24265;19412;0,444444444;53;Não Informado;50+;55;17;Correios;PIX;4
5925;42871;Cabo USB-C Baseus 100W;Acessórios;7;4096;28672;0,05;27238,4;Nordeste;Loja Física;Em trânsito;MA;1720,32;12042,24;15196,16;0,557894737;85;Feminino;50+;21;20;Correios;PIX;3
5937;45399;Honor Magic 6 Pro;Celulares;10;4519;45190;0,15;38411,5;Sudeste;Online;Entregue;ES;2395,07;23950,7;14460,8;0,376470588;27;Masculino;18-29;169;25;Correios;PIX;2
5947;45678;Smart TV Xiaomi TV A Pro 55;Eletrodomésticos & TV;5;2971;14855;0,1;13369,5;Sudeste;Marketplace;Entregue;SP;1960,86;9804,3;3565,2;0,266666667;78;Masculino;50+;76;22;LogTech Express;PIX;3
5949;44405;Smart TV Samsung Neo QLED 65;Eletrodomésticos & TV;10;4282;42820;0,15;36397;Nordeste;Online;Em trânsito;BA;2355,1;23551;12846;0,352941176;57;Masculino;50+;103;25;TransFrete;PIX;5
5965;45119;Fone Xiaomi Redmi Buds 5 Pro;Acessórios;10;3414;34140;0;34140;Norte;Marketplace;Entregue;AP;1980,12;19801,2;14338,8;0,42;71;Feminino;50+;148;4;Correios;PIX;4
5971;44276;Xiaomi Redmi Note 12;Celulares;7;2531;17717;0,05;16831,15;Nordeste;Online;Em trânsito;MA;1088,33;7618,31;9212,84;0,547368421;44;Feminino;30-49;81;3;LogTech Express;PIX;4
5985;42806;Amazon Kindle Paperwhite 16GB;Computadores;10;127;1270;0,05;1206,5;Nordeste;Online;Entregue;AL;55,88;558,8;647,7;0,536842105;76;Feminino;50+;141;8;TransFrete;PIX;5
6009;42959;Motorola Moto G54;Celulares;5;4137;20685;0,15;17582,25;Nordeste;Loja Física;Em trânsito;PE;2730,42;13652,1;3930,15;0,223529412;59;Não Informado;50+;157;14;Correios;PIX;4
6024;45673;Smart TV Samsung Crystal UHD 50;Eletrodomésticos & TV;5;3893;19465;0,1;17518,5;Sudeste;Online;Entregue;ES;2219,01;11095,05;6423,45;0,366666667;31;Feminino;30-49;176;7;Correios;PIX;1
6026;42929;Fone Philips TAT1108 TWS;Acessórios;9;4695;42255;0,05;40142,25;Centro-Oeste;Marketplace;Cancelado;GO;2863,95;25775,55;14366,7;0,357894737;38;Não Informado;30-49;158;0;TransFrete;PIX;3
6030;44643;iPhone 15 Plus;Celulares;7;3052;21364;0,05;20295,8;Norte;Marketplace;Em trânsito;TO;1556,52;10895,64;9400,16;0,463157895;94;Masculino;50+;125;17;Correios;PIX;4
6031;45371;Notebook Acer Aspire 5;Computadores;7;3183;22281;0;22281;Nordeste;Loja Física;Entregue;BA;1877,97;13145,79;9135,21;0,41;35;Masculino;30-49;49;25;LogTech Express;PIX;5
6038;44596;Drone DJI Avata 2;Eletrodomésticos & TV;8;1281;10248;0,15;8710,8;Norte;Marketplace;Em trânsito;AM;742,98;5943,84;2766,96;0,317647059;52;Não Informado;50+;101;18;Correios;PIX;5
6045;44561;Mouse Logitech Pebble M350;Acessórios;7;793;5551;0,1;4995,9;Sudeste;Loja Física;Entregue;ES;555,1;3885,7;1110,2;0,222222222;53;Feminino;50+;62;12;LogTech Express;PIX;3
6050;44074;Notebook Lenovo IdeaPad 3i;Computadores;8;1382;11056;0,1;9950,4;Nordeste;Online;Entregue;RN;580,44;4643,52;5306,88;0,533333333;92;Masculino;50+;15;8;TransFrete;PIX;4
6054;45201;Amazon Fire TV Stick 4K;Eletrodomésticos & TV;8;2305;18440;0,1;16596;Norte;Online;Entregue;RR;1590,45;12723,6;3872,4;0,233333333;52;Feminino;50+;44;2;Correios;PIX;4
6072;42816;MacBook Pro M4;Computadores;8;1999;15992;0,15;13593,2;Sul;Online;Cancelado;PR;1099,45;8795,6;4797,6;0,352941176;72;Feminino;50+;135;0;TransFrete;PIX;1
6094;44922;Fone Ambie Sound Earcuffs;Acessórios;5;4707;23535;0,1;21181,5;Nordeste;Marketplace;Cancelado;BA;2447,64;12238,2;8943,3;0,422222222;55;Masculino;50+;154;0;LogTech Express;PIX;3
6099;44697;Smart TV Philips Ambilight 55;Eletrodomésticos & TV;5;2884;14420;0;14420;Nordeste;Online;Cancelado;MA;1442;7210;7210;0,5;26;Não Informado;18-29;79;0;LogTech Express;PIX;3
6110;44806;Tablet Lenovo Tab P12;Computadores;7;4255;29785;0;29785;Centro-Oeste;Loja Física;Entregue;MS;2212,6;15488,2;14296,8;0,48;46;Feminino;30-49;58;12;LogTech Express;PIX;5
6111;44981;Fechadura Digital Intelbras FR 101;Eletrodomésticos & TV;5;1046;5230;0;5230;Nordeste;Marketplace;Em trânsito;AL;575,3;2876,5;2353,5;0,45;45;Não Informado;30-49;74;19;Correios;PIX;2
6114;43240;Headphone Anker Soundcore Q30;Acessórios;8;4263;34104;0,1;30693,6;Centro-Oeste;Loja Física;Entregue;DF;1705,2;13641,6;17052;0,555555556;23;Não Informado;18-29;155;14;TransFrete;PIX;1
6128;45719;Camera de Seguranca Intelbras IM3;Eletrodomésticos & TV;5;2008;10040;0;10040;Sudeste;Online;Entregue;RJ;903,6;4518;5522;0,55;51;Feminino;50+;178;17;TransFrete;PIX;5
6136;43405;Smart Tomada Wi-Fi Positivo;Eletrodomésticos & TV;7;1663;11641;0,1;10476,9;Norte;Loja Física;Entregue;TO;997,8;6984,6;3492,3;0,333333333;61;Não Informado;50+;164;17;TransFrete;PIX;1
6138;44521;Camera de Acao GoPro HERO 12 Black;Eletrodomésticos & TV;7;3749;26243;0;26243;Norte;Loja Física;Em trânsito;AM;2549,32;17845,24;8397,76;0,32;25;Masculino;18-29;107;16;LogTech Express;PIX;1
6139;43530;Apple AirPods 3;Acessórios;6;2976;17856;0,1;16070,4;Sudeste;Marketplace;Entregue;MG;1904,64;11427,84;4642,56;0,288888889;77;Feminino;50+;87;2;LogTech Express;PIX;3
6142;45884;Notebook ASUS Zenbook 14 OLED;Computadores;5;3879;19395;0,15;16485,75;Norte;Online;Entregue;PA;2637,72;13188,6;3297,15;0,2;57;Não Informado;50+;159;22;TransFrete;PIX;5
6147;44299;Xiaomi POCO X7 Pro;Celulares;6;2767;16602;0,1;14941,8;Nordeste;Loja Física;Cancelado;CE;1687,87;10127,22;4814,58;0,322222222;47;Masculino;30-49;118;0;TransFrete;PIX;5
6154;43351;Fechadura Digital Yale YRD 256;Eletrodomésticos & TV;9;4952;44568;0,1;40111,2;Sul;Online;Entregue;PR;2178,88;19609,92;20501,28;0,511111111;26;Feminino;18-29;143;19;Correios;PIX;5
6160;46019;Echo Show 5 com Alexa;Eletrodomésticos & TV;7;174;1218;0,05;1157,1;Centro-Oeste;Marketplace;Cancelado;DF;114,84;803,88;353,22;0,305263158;36;Feminino;30-49;131;0;Correios;PIX;2
6161;43452;Infinix Hot 40i;Celulares;7;4065;28455;0,15;24186,75;Nordeste;Marketplace;Cancelado;PE;2764,2;19349,4;4837,35;0,2;66;Feminino;50+;70;0;TransFrete;PIX;3
6162;45061;Memoria RAM Corsair Vengeance 16GB;Computadores;10;3359;33590;0,05;31910,5;Nordeste;Loja Física;Em trânsito;PB;2216,94;22169,4;9741,1;0,305263158;59;Feminino;50+;19;9;LogTech Express;PIX;2
6189;44258;Apple TV 4K 64GB;Eletrodomésticos & TV;8;1507;12056;0,05;11453,2;Centro-Oeste;Marketplace;Entregue;GO;874,06;6992,48;4460,72;0,389473684;84;Masculino;50+;131;15;TransFrete;PIX;4
6193;45569;SSD Crucial T500 4TB;Computadores;5;246;1230;0,05;1168,5;Sudeste;Loja Física;Cancelado;ES;169,74;848,7;319,8;0,273684211;23;Não Informado;18-29;173;0;TransFrete;PIX;1
6202;44963;iPhone 14 Pro;Celulares;6;264;1584;0;1584;Norte;Online;Entregue;RO;113,52;681,12;902,88;0,57;64;Masculino;50+;109;8;TransFrete;PIX;1
6208;43348;Samsung Galaxy A15;Celulares;8;1317;10536;0,05;10009,2;Sudeste;Loja Física;Em trânsito;SP;592,65;4741,2;5268;0,526315789;47;Não Informado;30-49;163;14;Correios;PIX;3
6209;43174;Realme C67;Celulares;9;2208;19872;0,05;18878,4;Sudeste;Loja Física;Entregue;ES;1104;9936;8942,4;0,473684211;42;Não Informado;30-49;30;21;LogTech Express;PIX;2
6217;43464;Caixa de Som JBL Essential 2;Eletrodomésticos & TV;8;1296;10368;0;10368;Sudeste;Loja Física;Cancelado;RJ;583,2;4665,6;5702,4;0,55;44;Não Informado;30-49;153;0;LogTech Express;PIX;2
6227;43607;Apple AirPods 3;Acessórios;10;2154;21540;0,15;18309;Norte;Loja Física;Cancelado;RR;1486,26;14862,6;3446,4;0,188235294;68;Feminino;50+;26;0;LogTech Express;PIX;1
6228;45717;Smart TV Xiaomi TV A Pro 55;Eletrodomésticos & TV;10;1326;13260;0,15;11271;Norte;Loja Física;Entregue;AM;769,08;7690,8;3580,2;0,317647059;70;Feminino;50+;155;21;LogTech Express;PIX;5
6230;43423;Realme Note 50;Celulares;5;1052;5260;0,1;4734;Sul;Online;Entregue;RS;536,52;2682,6;2051,4;0,433333333;42;Masculino;30-49;96;5;TransFrete;PIX;2
6232;45037;Roku Express HD;Eletrodomésticos & TV;8;3541;28328;0;28328;Nordeste;Online;Entregue;SE;1805,91;14447,28;13880,72;0,49;18;Feminino;18-29;54;23;LogTech Express;PIX;2
6234;43941;Realme Note 50;Celulares;10;4719;47190;0,15;40111,5;Nordeste;Loja Física;Cancelado;RN;2359,5;23595;16516,5;0,411764706;36;Não Informado;30-49;35;0;Correios;PIX;3
6239;43439;Drone DJI Mini 4 Pro;Eletrodomésticos & TV;8;4180;33440;0,1;30096;Norte;Marketplace;Em trânsito;RO;2884,2;23073,6;7022,4;0,233333333;40;Não Informado;30-49;62;13;TransFrete;PIX;5
6245;44307;Apple AirPods Pro 2;Acessórios;10;2223;22230;0,15;18895,5;Sudeste;Marketplace;Entregue;RJ;933,66;9336,6;9558,9;0,505882353;56;Masculino;50+;66;23;TransFrete;PIX;4
6248;44791;Monitor Gamer AOC Hero 27;Computadores;6;827;4962;0;4962;Centro-Oeste;Online;Cancelado;DF;330,8;1984,8;2977,2;0,6;60;Feminino;50+;174;0;TransFrete;PIX;5
6253;45817;Carregador Sem Fio Anker Magnetic 3-in-1;Acessórios;5;2945;14725;0,1;13252,5;Norte;Loja Física;Entregue;AM;1590,3;7951,5;5301;0,4;39;Não Informado;30-49;177;19;Correios;PIX;3
6256;43925;Memoria RAM Corsair Vengeance 16GB;Computadores;7;2051;14357;0,15;12203,45;Norte;Online;Em trânsito;AP;943,46;6604,22;5599,23;0,458823529;19;Não Informado;18-29;18;11;Correios;PIX;4
6260;43737;Samsung Galaxy A35;Celulares;6;872;5232;0,05;4970,4;Sudeste;Online;Entregue;SP;462,16;2772,96;2197,44;0,442105263;33;Feminino;30-49;28;12;LogTech Express;PIX;5
6263;43417;Fone Bluetooth WAAW by Alok;Acessórios;8;1830;14640;0,15;12444;Nordeste;Online;Entregue;PI;1134,6;9076,8;3367,2;0,270588235;18;Não Informado;18-29;142;21;LogTech Express;PIX;2
6275;42992;Infinix Hot 40i;Celulares;9;1159;10431;0,05;9909,45;Nordeste;Loja Física;Entregue;MA;475,19;4276,71;5632,74;0,568421053;62;Masculino;50+;127;20;LogTech Express;PIX;3
6277;45582;Echo Pop com Alexa;Eletrodomésticos & TV;8;742;5936;0,15;5045,6;Nordeste;Online;Entregue;MA;296,8;2374,4;2671,2;0,529411765;81;Não Informado;50+;92;5;Correios;PIX;5
6278;44736;iPhone 15 Pro Max;Celulares;5;3171;15855;0;15855;Sul;Online;Entregue;SC;1363,53;6817,65;9037,35;0,57;64;Não Informado;50+;28;10;LogTech Express;PIX;2
6282;44637;iPhone 14 Pro;Celulares;10;4020;40200;0,15;34170;Nordeste;Loja Física;Cancelado;SE;1648,2;16482;17688;0,517647059;71;Feminino;50+;137;0;TransFrete;PIX;4
6285;42980;Oppo Reno 12 Pro;Celulares;10;4302;43020;0,15;36567;Nordeste;Online;Entregue;PB;2280,06;22800,6;13766,4;0,376470588;72;Masculino;50+;104;19;TransFrete;PIX;4
6292;43351;Fechadura Digital Yale YRD 256;Eletrodomésticos & TV;8;685;5480;0,1;4932;Norte;Online;Cancelado;AM;383,6;3068,8;1863,2;0,377777778;61;Não Informado;50+;86;0;LogTech Express;PIX;1
6305;45994;POCO M6 Pro;Celulares;10;2564;25640;0;25640;Centro-Oeste;Marketplace;Entregue;MT;1769,16;17691,6;7948,4;0,31;55;Não Informado;50+;83;12;Correios;PIX;2
6307;45448;OnePlus 13R;Celulares;6;4383;26298;0;26298;Norte;Loja Física;Em trânsito;RR;2717,46;16304,76;9993,24;0,38;91;Feminino;50+;81;4;Correios;PIX;2
6324;45559;Apple AirPods 3;Acessórios;10;4128;41280;0,15;35088;Nordeste;Marketplace;Em trânsito;CE;2559,36;25593,6;9494,4;0,270588235;43;Feminino;30-49;161;7;Correios;PIX;2
6347;44408;Notebook Gamer Dell G15;Computadores;7;1376;9632;0,15;8187,2;Sudeste;Online;Em trânsito;SP;866,88;6068,16;2119,04;0,258823529;62;Masculino;50+;41;9;Correios;PIX;3
